%time,field.data
1733220790341752986,0.014944059774279594
1733220790381828125,0.014944059774279594
1733220790421924783,0.01428916398435831
1733220790462015464,0.01428916398435831
1733220790502062789,0.01428916398435831
1733220790542147510,0.01428916398435831
1733220790582227938,0.01428916398435831
1733220790622317009,0.01428916398435831
1733220790662475503,0.01428916398435831
1733220790702572393,0.01428916398435831
1733220790742660615,0.01428916398435831
1733220790782733787,0.01428916398435831
1733220790822804965,0.01428916398435831
1733220790862941310,0.01428916398435831
1733220790903062491,0.01428916398435831
1733220790943046036,0.01428916398435831
1733220790983173277,0.013733936473727226
1733220791023264639,0.013733936473727226
1733220791063324229,0.013733936473727226
1733220791103416820,0.013733936473727226
1733220791143556972,0.013733936473727226
1733220791183613046,0.013733936473727226
1733220791223697924,0.013733936473727226
1733220791263817689,0.013733936473727226
1733220791303883901,0.013733936473727226
1733220791343971457,0.013733936473727226
1733220791384099837,0.013733936473727226
1733220791424209490,0.013733936473727226
1733220791464325671,0.013733936473727226
1733220791504371049,0.013733936473727226
1733220791544451275,0.01348565611988306
1733220791584628596,0.01348565611988306
1733220791624666957,0.01348565611988306
1733220791664725700,0.01348565611988306
1733220791704812308,0.01348565611988306
1733220791744888205,0.01348565611988306
1733220791784980346,0.01348565611988306
1733220791825044000,0.01348565611988306
1733220791865108246,0.01348565611988306
1733220791905199339,0.01348565611988306
1733220791945270738,0.01348565611988306
1733220791985620055,0.01348565611988306
1733220792025693299,0.01348565611988306
1733220792065581306,0.01348565611988306
1733220792105684051,0.01348565611988306
1733220792145753685,0.01269195880740881
1733220792185963819,0.01269195880740881
1733220792225998375,0.01269195880740881
1733220792266081029,0.01269195880740881
1733220792306170683,0.01269195880740881
1733220792346237138,0.01269195880740881
1733220792386324803,0.01269195880740881
1733220792426416825,0.01269195880740881
1733220792468725812,0.01269195880740881
1733220792506901783,0.01269195880740881
1733220792546939750,0.01269195880740881
1733220792587130575,0.01269195880740881
1733220792627159328,0.01269195880740881
1733220792667348473,0.01269195880740881
1733220792707329042,0.013749699108302593
1733220792747400597,0.013749699108302593
1733220792787947968,0.013749699108302593
1733220792827607248,0.013749699108302593
1733220792867686236,0.013749699108302593
1733220792907791857,0.013749699108302593
1733220792947861959,0.013749699108302593
1733220792988665851,0.013749699108302593
1733220793028081092,0.013749699108302593
1733220793068142581,0.013749699108302593
1733220793108248217,0.013749699108302593
1733220793148309991,0.013749699108302593
1733220793188427134,0.013749699108302593
1733220793228516753,0.013749699108302593
1733220793268591671,0.013749699108302593
1733220793308671858,0.015435204841196537
1733220793348697670,0.015435204841196537
1733220793388776755,0.015435204841196537
1733220793429029980,0.015435204841196537
1733220793469028592,0.015435204841196537
1733220793509137722,0.015435204841196537
1733220793549188180,0.015435204841196537
1733220793589369638,0.015435204841196537
1733220793629414394,0.015435204841196537
1733220793669464115,0.015435204841196537
1733220793709559469,0.015435204841196537
1733220793749634230,0.015435204841196537
1733220793789756936,0.015435204841196537
1733220793829814898,0.015435204841196537
1733220793869900743,0.014014841988682747
1733220793909967093,0.014014841988682747
1733220793950090126,0.014014841988682747
1733220793990218970,0.014014841988682747
1733220794030259709,0.014014841988682747
1733220794070320325,0.014014841988682747
1733220794110424141,0.014014841988682747
1733220794150515675,0.014014841988682747
1733220794190648041,0.014014841988682747
1733220794230765719,0.014014841988682747
1733220794270900958,0.014014841988682747
1733220794310942925,0.014014841988682747
1733220794351233251,0.014014841988682747
1733220794391422009,0.014014841988682747
1733220794431219664,0.012973403558135033
1733220794471282450,0.012973403558135033
1733220794511374091,0.012973403558135033
1733220794551447427,0.012973403558135033
1733220794591544129,0.012973403558135033
1733220794631618900,0.012973403558135033
1733220794671668468,0.012973403558135033
1733220794711729950,0.012973403558135033
1733220794751841008,0.012973403558135033
1733220794791910729,0.012973403558135033
1733220794832041385,0.012973403558135033
1733220794872124478,0.012973403558135033
1733220794912128296,0.012973403558135033
1733220794952456183,0.012973403558135033
1733220794992883629,0.01293967291712761
1733220795032402577,0.01293967291712761
1733220795072532647,0.01293967291712761
1733220795112610274,0.01293967291712761
1733220795152704946,0.01293967291712761
1733220795192816022,0.01293967291712761
1733220795232903191,0.01293967291712761
1733220795272991424,0.01293967291712761
1733220795313096734,0.01293967291712761
1733220795353280626,0.01293967291712761
1733220795393311390,0.01293967291712761
1733220795433435667,0.01293967291712761
1733220795473489311,0.01293967291712761
1733220795513589333,0.01293967291712761
1733220795553914852,0.01293967291712761
1733220795593837183,0.014315980486571789
1733220795634032645,0.014315980486571789
1733220795674028946,0.014315980486571789
1733220795714097922,0.014315980486571789
1733220795754172908,0.014315980486571789
1733220795794261114,0.014315980486571789
1733220795834344485,0.014315980486571789
1733220795874430824,0.014315980486571789
1733220795914493412,0.014315980486571789
1733220795954640635,0.014315980486571789
1733220795994753646,0.014315980486571789
1733220796034831488,0.014315980486571789
1733220796074929563,0.014315980486571789
1733220796115016638,0.014315980486571789
1733220796155089451,0.014128373935818672
1733220796195731193,0.014128373935818672
1733220796235443760,0.014128373935818672
1733220796276366209,0.014128373935818672
1733220796316416184,0.014128373935818672
1733220796356500571,0.014128373935818672
1733220796397731043,0.014128373935818672
1733220796436784026,0.014128373935818672
1733220796476791753,0.014128373935818672
1733220796516892316,0.014128373935818672
1733220796556993780,0.014128373935818672
1733220796597070207,0.014128373935818672
1733220796637220556,0.014128373935818672
1733220796677203924,0.014128373935818672
1733220796717285781,0.014403840526938438
1733220796757379745,0.014403840526938438
1733220796797465619,0.014403840526938438
1733220796837580831,0.014403840526938438
1733220796877676137,0.014403840526938438
1733220796917755951,0.014403840526938438
1733220796957821520,0.014403840526938438
1733220796997907628,0.014403840526938438
1733220797037998466,0.014403840526938438
1733220797078083436,0.014403840526938438
1733220797118196967,0.014403840526938438
1733220797158215251,0.014403840526938438
1733220797198308977,0.014403840526938438
1733220797238467775,0.014403840526938438
1733220797278505643,0.014403840526938438
1733220797318818542,0.014155774377286434
1733220797358681102,0.014155774377286434
1733220797398768194,0.014155774377286434
1733220797438827610,0.014155774377286434
1733220797478992276,0.014155774377286434
1733220797519011678,0.014155774377286434
1733220797559119144,0.014155774377286434
1733220797599187175,0.014155774377286434
1733220797639257372,0.014155774377286434
1733220797679365935,0.014155774377286434
1733220797719444379,0.014155774377286434
1733220797759558024,0.014155774377286434
1733220797799620302,0.014155774377286434
1733220797839742665,0.014155774377286434
1733220797879813303,0.01358322985470295
1733220797919954568,0.01358322985470295
1733220797960021029,0.01358322985470295
1733220798000119742,0.01358322985470295
1733220798040170677,0.01358322985470295
1733220798080257799,0.01358322985470295
1733220798120327172,0.01358322985470295
1733220798160402181,0.01358322985470295
1733220798200589708,0.01358322985470295
1733220798240687878,0.01358322985470295
1733220798280746195,0.01358322985470295
1733220798320813614,0.01358322985470295
1733220798360897045,0.01358322985470295
1733220798401008944,0.01358322985470295
1733220798441084975,0.014334036037325859
1733220798481181244,0.014334036037325859
1733220798521290860,0.014334036037325859
1733220798561348322,0.014334036037325859
1733220798601577076,0.014334036037325859
1733220798641531357,0.014334036037325859
1733220798681626927,0.014334036037325859
1733220798721705028,0.014334036037325859
1733220798761774539,0.014334036037325859
1733220798801867852,0.014334036037325859
1733220798841981095,0.014334036037325859
1733220798882061298,0.014334036037325859
1733220798922163860,0.014334036037325859
1733220798962220871,0.014334036037325859
1733220799002300047,0.014067000709474087
1733220799042385451,0.014067000709474087
1733220799082465422,0.014067000709474087
1733220799122543665,0.014067000709474087
1733220799162656419,0.014067000709474087
1733220799202709258,0.014067000709474087
1733220799242812793,0.014067000709474087
1733220799282927732,0.014067000709474087
1733220799322987168,0.014067000709474087
1733220799363129096,0.014067000709474087
1733220799403189970,0.014067000709474087
1733220799443271002,0.014067000709474087
1733220799483349693,0.014067000709474087
1733220799523429736,0.014067000709474087
1733220799563533504,0.014067000709474087
1733220799603615747,0.012138132937252522
1733220799643739303,0.012138132937252522
1733220799683827243,0.012138132937252522
1733220799723915279,0.012138132937252522
1733220799763997723,0.012138132937252522
1733220799804078357,0.012138132937252522
1733220799844164673,0.012138132937252522
1733220799884235152,0.012138132937252522
1733220799924308509,0.012138132937252522
1733220799964390845,0.012138132937252522
1733220800004463686,0.012138132937252522
1733220800044598787,0.012138132937252522
1733220800084710342,0.012138132937252522
1733220800124745768,0.012138132937252522
1733220800164823899,0.014347907155752182
1733220800204961396,0.014347907155752182
1733220800245096141,0.014347907155752182
1733220800285188698,0.014347907155752182
1733220800325235247,0.014347907155752182
1733220800365322236,0.014347907155752182
1733220800405394543,0.014347907155752182
1733220800445480910,0.014347907155752182
1733220800485563505,0.014347907155752182
1733220800525662244,0.014347907155752182
1733220800565749611,0.014347907155752182
1733220800605842021,0.014347907155752182
1733220800645910891,0.014347907155752182
1733220800686000660,0.014347907155752182
1733220800726222205,0.01549754198640585
1733220800766148810,0.01549754198640585
1733220800806230327,0.01549754198640585
1733220800846320496,0.01549754198640585
1733220800886399702,0.01549754198640585
1733220800926466168,0.01549754198640585
1733220800966583899,0.01549754198640585
1733220801006675982,0.01549754198640585
1733220801046807166,0.01549754198640585
1733220801086899511,0.01549754198640585
1733220801127005675,0.01549754198640585
1733220801167072949,0.01549754198640585
1733220801207164152,0.01549754198640585
1733220801247235042,0.01549754198640585
1733220801287320879,0.014338468201458454
1733220801327392064,0.014338468201458454
1733220801367484862,0.014338468201458454
1733220801407565040,0.014338468201458454
1733220801447660485,0.014338468201458454
1733220801487824498,0.014338468201458454
1733220801527883459,0.014338468201458454
1733220801567985265,0.014338468201458454
1733220801608211741,0.014338468201458454
1733220801648140897,0.014338468201458454
1733220801688223822,0.014338468201458454
1733220801728306918,0.014338468201458454
1733220801768383160,0.014338468201458454
1733220801808463146,0.014338468201458454
1733220801848559985,0.012555885128676891
1733220801888683447,0.012555885128676891
1733220801928766996,0.012555885128676891
1733220801968844539,0.012555885128676891
1733220802008953580,0.012555885128676891
1733220802049106188,0.012555885128676891
1733220802089164374,0.012555885128676891
1733220802129206365,0.012555885128676891
1733220802169281690,0.012555885128676891
1733220802209447079,0.012555885128676891
1733220802249517532,0.012555885128676891
1733220802289613240,0.012555885128676891
1733220802329715746,0.012555885128676891
1733220802369813826,0.012555885128676891
1733220802409921439,0.013085996732115746
1733220802450059635,0.013085996732115746
1733220802490170019,0.013085996732115746
1733220802530178352,0.013085996732115746
1733220802570237918,0.013085996732115746
1733220802610341457,0.013085996732115746
1733220802650415466,0.013085996732115746
1733220802690498425,0.013085996732115746
1733220802730619710,0.013085996732115746
1733220802770679931,0.013085996732115746
1733220802810778337,0.013085996732115746
1733220802850881235,0.013085996732115746
1733220802890984423,0.013085996732115746
